3538.255	-0.053	0.039
3538.333	-0.053	0.039
3538.424	-0.052	0.039
3538.502	-0.049	0.039
3538.593	-0.052	0.039
3538.672	-0.053	0.039
3538.762	-0.052	0.039
3538.841	-0.052	0.039
3538.919	-0.051	0.039
3539.010	-0.050	0.039
3539.088	-0.052	0.039
3539.167	-0.052	0.039
3539.258	-0.052	0.039
3539.336	-0.053	0.039
3539.427	-0.052	0.039
3539.505	-0.052	0.039
3539.583	-0.053	0.040
3539.674	-0.052	0.043
3539.752	-0.051	0.044
3539.843	-0.051	0.044
3539.922	-0.053	0.045
3540.000	-0.052	0.045
3540.091	-0.053	0.045
3540.169	-0.051	0.047
3540.260	-0.053	0.045
3540.338	-0.053	0.048
3540.417	-0.053	0.047
3540.508	-0.052	0.045
3540.586	-0.052	0.046
3540.677	-0.052	0.044
3540.755	-0.053	0.044
3540.833	-0.051	0.044
3540.924	-0.051	0.044
3541.002	-0.050	0.044
3541.093	-0.050	0.044
3541.172	-0.053	0.044
3541.250	-0.052	0.043
3541.341	-0.052	0.044
3541.419	-0.051	0.044
3541.510	-0.051	0.044
3541.588	-0.051	0.044
3541.667	-0.053	0.044
3541.758	-0.053	0.045
3541.836	-0.053	0.044
3541.927	-0.051	0.044
3542.005	-0.050	0.044
3542.083	-0.051	0.044
3542.174	-0.052	0.044
3542.252	-0.053	0.044
3542.343	-0.052	0.044
3542.422	-0.051	0.044
3542.500	-0.050	0.044
3542.591	-0.050	0.043
3542.669	-0.052	0.042
3542.760	-0.053	0.044
3542.838	-0.053	0.044
3542.917	-0.052	0.044
3543.008	-0.052	0.044
3543.086	-0.052	0.044
3543.177	-0.051	0.042
3543.255	-0.053	0.041
3543.333	-0.050	0.041
3543.424	-0.052	0.040
3543.502	-0.053	0.042
3543.593	-0.052	0.039
3543.672	-0.052	0.039
3543.750	-0.051	0.039
3543.841	-0.053	0.039
3543.919	-0.053	0.039
3544.010	-0.052	0.039
3544.088	-0.052	0.039
3544.167	-0.052	0.039
3544.258	-0.050	0.039
3544.336	-0.052	0.039
3544.427	-0.051	0.039
3544.505	-0.053	0.039
3544.583	-0.052	0.039
3544.674	-0.052	0.039
3544.752	-0.052	0.040
3544.843	-0.053	0.043
3544.922	-0.051	0.044
3545.000	-0.053	0.044
3545.091	-0.051	0.044
3545.169	-0.050	0.044
3545.260	-0.051	0.045
3545.338	-0.052	0.049
3545.417	-0.053	0.049
3545.508	-0.052	0.049
