3500.000	-0.088
3500.390	-0.088
3500.572	-0.088
3500.728	-0.088
3500.885	-0.088
3501.067	-0.088
3501.223	-0.088
3501.405	-0.088
3501.562	-0.088
3501.743	-0.088
3501.900	-0.088
3502.057	-0.088
3502.238	-0.088
3502.395	-0.088
3502.577	-0.088
3502.733	-0.088
3502.890	-0.088
3503.072	-0.088
3503.228	-0.088
3503.385	-0.088
3503.567	-0.088
3503.723	-0.088
3503.905	-0.088
3504.062	-0.088
3504.218	-0.088
3504.400	-0.088
3504.557	-0.088
3504.738	-0.088
3504.895	-0.088
3505.077	-0.088
3505.233	-0.089
3505.390	-0.088
3505.572	-0.088
3505.728	-0.088
3505.885	-0.088
3506.067	-0.088
3506.223	-0.088
3506.405	-0.088
3506.562	-0.088
3506.718	-0.088
3506.900	-0.088
3507.057	-0.088
3507.238	-0.088
3507.395	-0.088
3507.577	-0.088
3507.733	-0.088
3507.890	-0.088
3508.072	-0.088
3508.228	-0.089
3508.385	-0.088
3508.567	-0.088
3508.723	-0.089
3508.905	-0.088
3509.062	-0.088
3509.218	-0.088
3509.400	-0.089
3509.557	-0.088
3509.738	-0.088
3509.895	-0.088
3510.077	-0.088
3510.233	-0.088
3510.390	-0.088
3510.572	-0.088
3510.728	-0.088
3510.885	-0.088
3511.067	-0.088
3511.223	-0.088
3511.405	-0.088
3511.562	-0.088
3511.718	-0.088
3511.900	-0.088
3512.057	-0.088
3512.238	-0.088
3512.395	-0.088
3512.552	-0.088
3512.733	-0.089
3512.890	-0.088
3513.072	-0.089
3513.228	-0.089
3513.385	-0.088
3513.567	-0.088
3513.723	-0.088
3513.905	-0.088
3514.062	-0.088
3514.218	-0.088
3514.400	-0.088
3514.557	-0.088
3514.738	-0.088
3514.895	-0.088
3515.052	-0.088
3515.233	-0.088
3515.390	-0.088
3515.572	-0.088
3515.728	-0.088
3515.885	-0.088
3516.067	-0.088
3516.223	-0.088
3516.405	-0.088
3516.562	-0.088
3516.718	-0.088
3516.900	-0.088
3517.057	-0.088
3517.238	-0.088
3517.395	-0.088
3517.552	-0.088
3517.733	-0.088
3517.890	-0.088
3518.072	-0.088
3518.228	-0.088
3518.410	-0.088
3518.593	-0.088
3518.723	-0.089
3518.905	-0.088
3519.062	-0.088
3519.218	-0.088
3519.400	-0.088
3519.557	-0.088
3519.738	-0.088
3519.895	-0.088
3520.052	-0.088
3520.233	-0.088
3520.390	-0.088
3520.572	-0.088
3520.728	-0.088
3520.885	-0.088
3521.067	-0.088
3521.223	-0.088
3521.405	-0.088
3521.562	-0.088
3521.718	-0.088
3521.900	-0.088
3522.057	-0.088
3522.238	-0.088
3522.395	-0.088
3522.577	-0.088
3522.733	-0.088
3522.890	-0.088
3523.072	-0.088
3523.228	-0.088
3523.385	-0.088
3523.567	-0.088
3523.723	-0.088
3523.905	-0.088
3524.062	-0.088
3524.218	-0.088
3524.400	-0.088
3524.557	-0.088
3524.738	-0.089
3524.895	-0.088
3525.052	-0.088
3525.233	-0.089
3525.390	-0.088
3525.572	-0.088
3525.728	-0.088
3525.885	-0.088
3526.067	-0.088
3526.223	-0.088
3526.405	-0.088
3526.562	-0.088
3526.718	-0.088
3526.900	-0.088
3527.057	-0.088
3527.238	-0.088
3527.395	-0.088
3527.552	-0.088
3527.733	-0.088
3527.890	-0.088
3528.072	-0.088
3528.228	-0.088
3528.385	-0.088
3528.567	-0.088
3528.723	-0.088
3528.905	-0.088
3529.062	-0.088
3529.218	-0.088
3529.400	-0.088
3529.557	-0.088
3529.738	-0.088
3529.895	-0.088
3530.052	-0.088
3530.233	-0.088
3530.390	-0.088
3530.572	-0.088
3530.728	-0.088
3530.885	-0.088
3531.067	-0.088
3531.223	-0.088
3531.405	-0.088
3531.562	-0.088
3531.718	-0.088
3531.900	-0.088
3532.057	-0.088
3532.238	-0.088
3532.395	-0.089
3532.552	-0.088
3532.733	-0.088
3532.890	-0.088
3533.072	-0.088
3533.228	-0.088
3533.385	-0.088
3533.567	-0.088
3533.723	-0.088
3533.905	-0.088
3534.062	-0.088
3534.218	-0.088
3534.400	-0.088
3534.557	-0.088
3534.738	-0.088
3534.895	-0.088
3535.052	-0.088
3535.233	-0.089
3535.390	-0.088
3535.572	-0.088
3535.728	-0.088
3535.885	-0.088
3536.067	-0.088
3536.223	-0.088
3536.405	-0.088
3536.562	-0.088
3536.718	-0.088
3536.900	-0.088
3537.057	-0.088
3537.238	-0.088
3537.395	-0.088
3537.552	-0.088
3537.733	-0.088
3537.890	-0.088
3538.072	-0.088
3538.228	-0.088
3538.385	-0.088
3538.567	-0.088
3538.723	-0.088
3538.905	-0.088
3539.062	-0.088
3539.218	-0.088
3539.400	-0.088
3539.557	-0.088
3539.738	-0.088
3539.895	-0.088
3540.052	-0.088
3540.233	-0.088
3540.390	-0.088
3540.572	-0.088
3540.728	-0.088
3540.885	-0.088
3541.067	-0.088
3541.223	-0.088
3541.405	-0.088
3541.562	-0.088
3541.718	-0.088
3541.900	-0.088
3542.057	-0.088
3542.238	-0.088
3542.395	-0.088
3542.552	-0.088
3542.733	-0.088
3542.890	-0.088
3543.072	-0.088
3543.228	-0.088
3543.385	-0.088
3543.567	-0.088
3543.723	-0.088
3543.905	-0.088
3544.062	-0.088
3544.218	-0.088
3544.400	-0.088
3544.557	-0.088
3544.738	-0.088
3544.895	-0.088
3545.052	-0.088
3545.233	-0.088
3545.390	-0.088
3545.572	-0.088
3545.728	-0.088
3545.885	-0.088
3546.067	-0.088
3546.223	-0.088
3546.405	-0.089
3546.562	-0.088
3546.718	-0.088
3546.900	-0.088
3547.057	-0.088
3547.238	-0.088
3547.395	-0.088
3547.552	-0.088
3547.733	-0.088
3547.890	-0.088
3548.072	-0.088
3548.228	-0.088
3548.385	-0.088
3548.567	-0.088
3548.723	-0.088
3548.905	-0.088
3549.062	-0.088
3549.218	-0.088
3549.400	-0.088
3549.557	-0.088
3549.738	-0.088
3549.895	-0.088
3550.052	-0.088
3550.233	-0.088
3550.390	-0.088
3550.572	-0.088
3550.728	-0.088
3550.885	-0.088
3551.067	-0.088
3551.223	-0.088
3551.405	-0.088
3551.562	-0.088
3551.718	-0.088
3551.900	-0.088
3552.057	-0.088
3552.238	-0.088
3552.395	-0.088
3552.552	-0.088
3552.733	-0.088
3552.890	-0.088
3553.072	-0.088
3553.228	-0.088
3553.385	-0.088
3553.567	-0.088
3553.723	-0.088
3553.905	-0.088
3554.062	-0.088
3554.218	-0.088
3554.400	-0.088
3554.557	-0.088
3554.738	-0.088
3554.895	-0.088
3555.052	-0.088
3555.233	-0.088
3555.390	-0.088
3555.572	-0.088
3555.728	-0.088
3555.885	-0.088
3556.067	-0.088
3556.223	-0.088
3556.405	-0.088
3556.562	-0.088
3556.718	-0.088
3556.900	-0.088
3557.057	-0.088
3557.238	-0.088
3557.395	-0.088
3557.552	-0.088
3557.733	-0.088
3557.890	-0.088
3558.072	-0.088
3558.228	-0.088
3558.385	-0.088
3558.567	-0.088
3558.723	-0.088
3558.880	-0.088
3559.062	-0.088
