3500.000	-0.088
3500.417	-0.088
3500.598	-0.088
3500.780	-0.088
3500.937	-0.088
3501.093	-0.088
3501.250	-0.088
3501.432	-0.088
3501.588	-0.088
3501.770	-0.088
3501.927	-0.088
3502.083	-0.088
3502.265	-0.088
3502.422	-0.088
3502.603	-0.088
3502.760	-0.088
3502.917	-0.088
3503.098	-0.088
3503.255	-0.088
3503.437	-0.088
3503.593	-0.088
3503.750	-0.088
3503.932	-0.088
3504.088	-0.088
3504.270	-0.088
3504.427	-0.088
3504.583	-0.088
3504.765	-0.088
3504.922	-0.088
3505.103	-0.088
3505.260	-0.088
3505.417	-0.088
3505.598	-0.088
3505.755	-0.088
3505.937	-0.088
3506.093	-0.088
3506.250	-0.088
3506.432	-0.088
3506.588	-0.088
3506.745	-0.088
3506.927	-0.088
3507.083	-0.088
3507.265	-0.088
3507.422	-0.088
3507.603	-0.088
3507.760	-0.088
3507.917	-0.088
3508.098	-0.088
3508.255	-0.088
3508.437	-0.088
3508.593	-0.088
3508.750	-0.088
3508.932	-0.088
3509.088	-0.088
3509.270	-0.088
3509.427	-0.088
3509.583	-0.088
3509.765	-0.088
3509.922	-0.088
3510.103	-0.088
3510.260	-0.088
3510.417	-0.087
3510.598	-0.088
3510.755	-0.088
3510.937	-0.088
3511.093	-0.087
3511.250	-0.088
3511.432	-0.087
3511.588	-0.088
3511.770	-0.088
3511.927	-0.087
3512.083	-0.085
3512.265	-0.083
3512.422	-0.086
3512.603	-0.084
3512.760	-0.086
3512.917	-0.084
3513.098	-0.083
3513.255	-0.083
3513.437	-0.083
3513.593	-0.083
3513.750	-0.083
3513.932	-0.083
3514.088	-0.083
3514.270	-0.083
3514.427	-0.083
3514.583	-0.083
3514.765	-0.083
3514.922	-0.083
3515.103	-0.083
3515.260	-0.083
3515.417	-0.083
3515.598	-0.082
3515.755	-0.082
3515.937	-0.083
3516.093	-0.083
3516.250	-0.083
3516.432	-0.082
3516.588	-0.082
3516.770	-0.081
3516.927	-0.082
3517.083	-0.079
3517.265	-0.079
3517.422	-0.081
3517.578	-0.082
3517.760	-0.078
3517.917	-0.080
3518.098	-0.080
3518.255	-0.082
3518.437	-0.080
3518.593	-0.081
3518.750	-0.081
3518.932	-0.081
3519.088	-0.083
3519.270	-0.083
3519.427	-0.081
3519.583	-0.081
3519.765	-0.080
3519.922	-0.083
3520.103	-0.083
3520.260	-0.083
3520.417	-0.083
3520.598	-0.083
3520.755	-0.082
3520.937	-0.083
3521.093	-0.083
3521.250	-0.083
3521.432	-0.083
3521.588	-0.083
3521.745	-0.083
3521.927	-0.083
3522.083	-0.083
3522.265	-0.083
3522.422	-0.083
3522.603	-0.083
3522.760	-0.083
3522.917	-0.083
3523.098	-0.083
3523.255	-0.083
3523.412	-0.084
3523.593	-0.084
3523.750	-0.083
3523.932	-0.083
3524.088	-0.084
3524.270	-0.085
3524.427	-0.086
3524.583	-0.084
3524.765	-0.086
3524.922	-0.086
3525.078	-0.088
3525.260	-0.088
3525.417	-0.088
3525.598	-0.088
3525.755	-0.088
3525.912	-0.088
3526.093	-0.088
3526.250	-0.088
3526.432	-0.088
3526.588	-0.088
3526.745	-0.088
3526.927	-0.088
3527.083	-0.088
3527.265	-0.088
3527.422	-0.088
3527.578	-0.088
3527.760	-0.088
3527.917	-0.088
3528.098	-0.088
3528.255	-0.088
3528.412	-0.088
3528.593	-0.088
3528.750	-0.088
3528.932	-0.088
3529.088	-0.088
3529.245	-0.088
3529.427	-0.088
3529.583	-0.088
3529.765	-0.088
3529.922	-0.088
3530.078	-0.088
3530.260	-0.088
3530.417	-0.088
3530.598	-0.088
3530.755	-0.088
3530.912	-0.088
3531.093	-0.088
3531.250	-0.088
3531.432	-0.088
3531.588	-0.088
3531.745	-0.088
3531.927	-0.088
3532.083	-0.088
3532.265	-0.088
3532.422	-0.088
3532.578	-0.088
3532.760	-0.088
3532.917	-0.088
3533.098	-0.088
3533.255	-0.088
3533.412	-0.088
3533.593	-0.088
3533.750	-0.088
3533.932	-0.088
3534.088	-0.088
3534.245	-0.088
3534.427	-0.088
3534.583	-0.088
3534.765	-0.088
3534.922	-0.088
3535.078	-0.088
3535.260	-0.088
3535.417	-0.088
3535.598	-0.088
