"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.019105339E1,4.300459465E1,-7.879412437E1,1.748894045E2,1.401720051E2,1.470000029E0,1.163671985E2,3.852021222E-1,4.596105650E0,3.563755027E0,-1.000000000E0
2.119105446E1,4.300458099E1,-7.879411576E1,1.744246828E2,1.397073102E2,1.389999986E0,1.339453209E2,3.868940957E-1,4.596105642E0,3.563755036E0,-1.000000000E0
2.219105494E1,4.300456727E1,-7.879410678E1,1.748043215E2,1.400869758E2,1.440000057E0,1.416796950E2,3.884818493E-1,4.596105636E0,3.563755044E0,-1.000000000E0
2.319105589E1,4.300455517E1,-7.879409639E1,1.744862063E2,1.397688850E2,1.440000057E0,1.427343823E2,3.898544388E-1,4.596105629E0,3.563755053E0,-1.000000000E0
2.419105661E1,4.300454760E1,-7.879408306E1,1.743703005E2,1.396529962E2,1.330000043E0,1.311328209E2,3.910668031E-1,4.596105619E0,3.563755066E0,-1.000000000E0
2.519105697E1,4.300454612E1,-7.879406829E1,1.739586794E2,1.392413815E2,1.330000043E0,1.125000103E2,3.922768797E-1,4.596105606E0,3.563755083E0,-1.000000000E0
2.619105732E1,4.300455504E1,-7.879405977E1,1.740344240E2,1.393171121E2,1.149999976E0,7.628907185E1,3.940324053E-1,4.596105594E0,3.563755098E0,-1.000000000E0
2.719105732E1,4.300457061E1,-7.879406330E1,1.739633180E2,1.392459772E2,1.149999976E0,2.250000368E1,3.960690903E-1,4.596105590E0,3.563755104E0,-1.000000000E0
2.819105756E1,4.300458755E1,-7.879407283E1,1.738317873E2,1.391144136E2,1.470000029E0,3.529687485E2,3.976263591E-1,4.596105591E0,3.563755102E0,-1.000000000E0
2.919105828E1,4.300460031E1,-7.879408073E1,1.739967653E2,1.392793666E2,1.470000029E0,3.455859344E2,3.987331842E-1,4.596105594E0,3.563755098E0,-1.000000000E0
3.019105756E1,4.300461004E1,-7.879408360E1,1.739693605E2,1.392519436E2,1.240000010E0,3.508593734E2,4.001045697E-1,4.596105595E0,3.563755097E0,-1.000000000E0
3.119105852E1,4.300462180E1,-7.879407854E1,1.742106935E2,1.394932566E2,1.240000010E0,8.085938959E0,4.013980971E-1,4.596105588E0,3.563755106E0,-1.000000000E0
3.219105828E1,4.300462771E1,-7.879406483E1,1.740795900E2,1.393621459E2,1.159999967E0,3.867188106E1,4.051144479E-1,4.596105575E0,3.563755123E0,-1.000000000E0
3.319105864E1,4.300459734E1,-7.879404575E1,1.749057379E2,1.401883533E2,1.077990093E0,1.096730451E2,4.070905771E-1,4.758778502E0,3.343435988E0,-1.000000000E0
3.419105828E1,4.300458257E1,-7.879403224E1,1.752683344E2,1.405509798E2,1.089731508E0,1.331301423E2,4.089630977E-1,4.759285484E0,3.342714273E0,-1.000000000E0
3.519105840E1,4.300456729E1,-7.879402255E1,1.754619659E2,1.407446413E2,1.293316122E0,1.509502549E2,4.102610502E-1,4.757607825E0,3.345101615E0,-1.000000000E0
3.619105887E1,4.300455984E1,-7.879401026E1,1.757237001E2,1.410063919E2,1.201807355E0,1.350543845E2,4.116469784E-1,4.756999905E0,3.345966069E0,-1.000000000E0
3.719105828E1,4.300455401E1,-7.879399520E1,1.756318104E2,1.409145165E2,1.207093291E0,1.265050051E2,4.126879889E-1,4.757648404E0,3.345043901E0,-1.000000000E0
3.819105840E1,4.300455749E1,-7.879398331E1,1.757001627E2,1.409828655E2,9.297666946E-1,9.429291106E1,4.139820815E-1,4.758786936E0,3.343423983E0,-1.000000000E0
3.919105828E1,4.300456912E1,-7.879398290E1,1.754565769E2,1.407392589E2,1.003310914E0,3.924814300E1,4.153429151E-1,4.761209195E0,3.339973657E0,-1.000000000E0
4.019105864E1,4.300458136E1,-7.879398276E1,1.757167258E2,1.409993858E2,1.118094735E0,1.977664813E1,"",4.763767866E0,3.336323239E0,-1.000000000E0
