"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.619433093E1,4.300452914E1,-7.879409914E1,1.709822999E2,1.362650248E2,7.200000286E-1,2.728124940E2,5.705242436E-1,4.596105632E0,3.563755050E0,-1.000000000E0
2.719433081E1,4.300453641E1,-7.879410984E1,1.706812745E2,1.359639837E2,7.900000215E-1,2.970703066E2,5.719070765E-1,4.596105641E0,3.563755037E0,-1.000000000E0
2.819432998E1,4.300454801E1,-7.879411599E1,1.710386964E2,1.363213831E2,9.399999976E-1,3.237890579E2,5.729664214E-1,4.596105646E0,3.563755032E0,-1.000000000E0
2.919432938E1,4.300455704E1,-7.879412012E1,1.711965943E2,1.364792638E2,9.399999976E-1,3.315234338E2,5.736920107E-1,4.596105648E0,3.563755029E0,-1.000000000E0
3.019432938E1,4.300456306E1,-7.879412357E1,1.712493287E2,1.365319864E2,7.500000000E-1,3.318749970E2,5.747467363E-1,4.596105650E0,3.563755026E0,-1.000000000E0
3.119432867E1,4.300457000E1,-7.879413241E1,1.711690675E2,1.364517104E2,7.500000000E-1,3.174609333E2,5.760996867E-1,4.596105656E0,3.563755018E0,-1.000000000E0
3.219432855E1,4.300457866E1,-7.879414411E1,1.714022218E2,1.366848462E2,9.599999785E-1,3.135937442E2,5.784627442E-1,4.596105664E0,3.563755008E0,-1.000000000E0
3.319432771E1,4.300458385E1,-7.879417229E1,1.728137017E2,1.380963098E2,9.902585200E-1,3.008112030E2,5.793884615E-1,4.765684315E0,3.333585164E0,-1.000000000E0
3.419432771E1,4.300458420E1,-7.879418366E1,1.728179675E2,1.381005721E2,8.460427685E-1,2.780051563E2,5.807672345E-1,4.761570729E0,3.339458223E0,-1.000000000E0
3.519432676E1,4.300457315E1,-7.879419136E1,1.726550033E2,1.379376258E2,8.826537720E-1,2.347153080E2,5.819481753E-1,4.761744352E0,3.339210649E0,-1.000000000E0
3.619432664E1,4.300456301E1,-7.879418705E1,1.727276189E2,1.380102608E2,6.541411728E-1,2.072338584E2,5.830907571E-1,4.760287673E0,3.341286923E0,-1.000000000E0
3.719432580E1,4.300455438E1,-7.879417943E1,1.727230458E2,1.380057052E2,7.331717935E-1,1.763727648E2,5.841181582E-1,4.761934234E0,3.338939860E0,-1.000000000E0
3.819432604E1,4.300454710E1,-7.879417165E1,1.727279954E2,1.380106698E2,8.268083353E-1,1.619638165E2,5.853525646E-1,4.762081589E0,3.338729695E0,-1.000000000E0
3.919432521E1,4.300453792E1,-7.879416311E1,1.727315641E2,1.380142572E2,9.130274957E-1,1.699420479E2,5.865536211E-1,4.762041268E0,3.338787204E0,-1.000000000E0
4.019432557E1,4.300452901E1,-7.879415477E1,1.725414124E2,1.378241236E2,8.207812253E-1,1.738154802E2,5.871491025E-1,4.757034708E0,3.345916588E0,-1.000000000E0
4.119432473E1,4.300452500E1,-7.879415962E1,1.717549882E2,1.370377054E2,7.106218566E-1,1.723172546E2,5.877904573E-1,4.719372926E0,3.398831596E0,-1.000000000E0
4.219432485E1,4.300451946E1,-7.879415739E1,1.720425068E2,1.373252346E2,6.485104691E-1,1.688879984E2,5.885710181E-1,4.720680877E0,3.397014732E0,-1.000000000E0
4.319432473E1,4.300451251E1,-7.879415869E1,1.715975514E2,1.368802914E2,7.197988363E-1,1.767533505E2,5.891828903E-1,4.720524111E0,3.397232572E0,-1.000000000E0
4.419432342E1,4.300451080E1,-7.879416584E1,1.714609531E2,1.367436944E2,4.367844713E-1,2.043790859E2,5.904336305E-1,4.721555442E0,3.395799058E0,-1.000000000E0
4.519432390E1,4.300451203E1,-7.879418113E1,1.719503461E2,1.372330813E2,6.001406889E-1,2.521535924E2,5.918350574E-1,4.721549277E0,3.395807630E0,-1.000000000E0
4.619432294E1,4.300451819E1,-7.879419616E1,1.720405537E2,1.373232741E2,9.050238129E-1,2.770015187E2,5.929569100E-1,4.718773657E0,3.399663543E0,-1.000000000E0
4.719432247E1,4.300452501E1,-7.879420634E1,1.728170733E2,1.380997788E2,7.986864515E-1,2.961595664E2,5.940527283E-1,4.716706436E0,3.402531032E0,-1.000000000E0
4.819432187E1,4.300453396E1,-7.879421196E1,1.730365895E2,1.383192775E2,7.617692497E-1,3.195078916E2,5.955334080E-1,4.718939239E0,3.399433701E0,-1.000000000E0
4.919432211E1,4.300454563E1,-7.879422073E1,1.727404100E2,1.380230747E2,1.073673396E0,3.263289241E2,5.966219624E-1,4.720208571E0,3.397670979E0,-1.000000000E0
5.019432151E1,4.300455233E1,-7.879423049E1,1.730945914E2,1.383772417E2,1.064607153E0,3.231645050E2,5.977872232E-1,4.720845413E0,3.396786072E0,-1.000000000E0
5.119432104E1,4.300455779E1,-7.879424272E1,1.729390869E2,1.382217243E2,1.056193593E0,3.132828067E2,5.986831027E-1,4.718694551E0,3.399773340E0,-1.000000000E0
5.219432056E1,4.300455357E1,-7.879425211E1,1.723728365E2,1.376554791E2,7.607807336E-1,2.840155717E2,6.001433569E-1,4.720600971E0,3.397125772E0,-1.000000000E0
5.319432104E1,4.300454071E1,-7.879424847E1,1.720125107E2,1.372951774E2,5.375946417E-1,2.080593061E2,6.015498288E-1,4.716615563E0,3.402657001E0,-1.000000000E0
5.419432032E1,4.300452813E1,-7.879425036E1,1.722470515E2,1.375297404E2,8.782741096E-1,1.939781383E2,"",4.717427744E0,3.401530907E0,-1.000000000E0
