Distance_(microns),Gray_Value
0.000000,13.500
0.024084,14.538
0.048168,21.615
0.072252,62.000
0.096336,128.692
0.120420,183.692
0.144504,210.231
0.168588,153.000
0.192672,111.269
0.216756,62.769
0.240840,61.808
0.264924,21.692
0.289008,17.538
0.313092,6.000
