Distance_(microns),Gray_Value
0.000000,8.167
0.024084,10.000
0.048168,21.521
0.072252,16.069
0.096336,49.958
0.120420,96.219
0.144504,190.062
0.168588,234.531
0.192672,248.278
0.216756,221.090
0.240840,156.292
0.264924,83.917
0.289008,51.264
0.313092,30.167
0.337177,16.556
0.361261,8.135
0.385345,10.667
