"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.425697440E2,4.300193528E1,-7.879072534E1,1.774731574E2,1.427614046E2,1.382363135E0,2.359047007E1,3.864947754E-1,4.766947373E0,3.331778771E0,-1.000000000E0
1.435697367E2,4.300194656E1,-7.879072351E1,1.776484882E2,1.429367156E2,1.402156220E0,2.266191330E1,3.879714520E-1,4.760050253E0,3.341625146E0,-1.000000000E0
1.445697302E2,4.300195960E1,-7.879072006E1,1.775894222E2,1.428776269E2,1.421734161E0,1.979641646E1,3.891884109E-1,4.764321112E0,3.335533147E0,-1.000000000E0
1.455697235E2,4.300197004E1,-7.879071556E1,1.776459273E2,1.429341143E2,1.302859041E0,2.451006090E1,3.908165698E-1,4.759740126E0,3.342066870E0,-1.000000000E0
1.465697179E2,4.300198341E1,-7.879070739E1,1.777306772E2,1.430188421E2,1.390271921E0,2.340928277E1,3.923571826E-1,4.760384234E0,3.341149349E0,-1.000000000E0
1.475697124E2,4.300199705E1,-7.879070408E1,1.775785197E2,1.428666609E2,1.438325912E0,2.177690859E1,3.936774672E-1,4.759474244E0,3.342445505E0,-1.000000000E0
1.485697080E2,4.300200717E1,-7.879069559E1,1.774050958E2,1.426932208E2,1.371258964E0,2.976996313E1,3.948852200E-1,4.764316620E0,3.335539564E0,-1.000000000E0
1.495697038E2,4.300201684E1,-7.879068883E1,1.773718580E2,1.426599674E2,1.379037870E0,2.861031779E1,3.966166277E-1,4.759641485E0,3.342207349E0,-1.000000000E0
1.505696987E2,4.300203069E1,-7.879067910E1,1.772020885E2,1.424901753E2,1.468287676E0,2.779206912E1,3.981758579E-1,4.760995178E0,3.340278723E0,-1.000000000E0
1.515696950E2,4.300204015E1,-7.879066495E1,1.770165932E2,1.423046665E2,1.337421651E0,3.181575005E1,3.996333694E-1,4.766046197E0,3.333067758E0,-1.000000000E0
1.525696921E2,4.300205099E1,-7.879065487E1,1.773970105E2,1.426850668E2,1.328914937E0,3.984845277E1,4.014789795E-1,4.761766530E0,3.339179023E0,-1.000000000E0
1.535696889E2,4.300205315E1,-7.879063236E1,1.773514975E2,1.426395555E2,1.372713147E0,6.247985280E1,4.034878328E-1,4.767470377E0,3.331030357E0,-1.000000000E0
1.545696865E2,4.300204460E1,-7.879061060E1,1.771093013E2,1.423973802E2,1.330641916E0,9.955967584E1,4.052521070E-1,4.764091145E0,3.335861596E0,-1.000000000E0
1.555696839E2,4.300202990E1,-7.879060245E1,1.770808334E2,1.423689409E2,1.380555744E0,1.382230628E2,4.074108545E-1,4.764088359E0,3.335865575E0,-1.000000000E0
1.565696820E2,4.300201096E1,-7.879059662E1,1.770771452E2,1.423652883E2,1.447878093E0,1.541061434E2,4.090381025E-1,4.758568254E0,3.343735217E0,-1.000000000E0
1.575696791E2,4.300199687E1,-7.879059122E1,1.768042714E2,1.420924413E2,1.425683159E0,1.624365000E2,4.106296011E-1,4.757873718E0,3.344723413E0,-1.000000000E0
1.585696771E2,4.300198303E1,-7.879058625E1,1.769037648E2,1.421919609E2,1.396532011E0,1.631705565E2,4.121966440E-1,4.760497833E0,3.340987491E0,-1.000000000E0
1.595696762E2,4.300196938E1,-7.879058140E1,1.768939324E2,1.421821543E2,1.396096352E0,1.631097405E2,4.137454417E-1,4.754176309E0,3.349976815E0,-1.000000000E0
1.605696738E2,4.300195794E1,-7.879057054E1,1.767230613E2,1.420113066E2,1.353621801E0,1.601491004E2,4.152662536E-1,4.750946124E0,3.354556299E0,-1.000000000E0
1.615696733E2,4.300194436E1,-7.879056842E1,1.765659241E2,1.418541945E2,1.275408582E0,1.650624822E2,4.169281027E-1,4.749967556E0,3.355941783E0,-1.000000000E0
1.625696724E2,4.300193092E1,-7.879055946E1,1.768173203E2,1.421056171E2,1.417234603E0,1.582980289E2,4.185535250E-1,4.752045792E0,3.352998333E0,-1.000000000E0
1.635696715E2,4.300191788E1,-7.879055045E1,1.769092218E2,1.421975444E2,1.420195555E0,1.539166745E2,4.200682573E-1,4.746422092E0,3.360954381E0,-1.000000000E0
1.645696701E2,4.300190928E1,-7.879053599E1,1.769102533E2,1.421985950E2,1.354602674E0,1.487011175E2,4.216913593E-1,4.744773822E0,3.363280900E0,-1.000000000E0
1.655696694E2,4.300189807E1,-7.879052321E1,1.771399215E2,1.424282866E2,1.376531126E0,1.507504848E2,4.234471062E-1,4.740716812E0,3.368997052E0,-1.000000000E0
1.665696694E2,4.300188516E1,-7.879051079E1,1.776337119E2,1.429221034E2,1.366383429E0,1.516951631E2,4.253175422E-1,4.742669055E0,3.366248248E0,-1.000000000E0
1.675696689E2,4.300187346E1,-7.879049425E1,1.776749728E2,1.429633896E2,1.376642816E0,1.470746440E2,4.260169112E-1,4.741667006E0,3.367659578E0,-1.000000000E0
1.685696691E2,4.300187372E1,-7.879048566E1,1.772579123E2,1.425463308E2,9.251674369E-1,1.185265077E2,4.276159949E-1,4.746478765E0,3.360874346E0,-1.000000000E0
1.695696685E2,4.300188337E1,-7.879047109E1,1.771836252E2,1.424720300E2,1.129676446E0,7.458283610E1,4.304723187E-1,4.755069641E0,3.348708668E0,-1.000000000E0
1.705696684E2,4.300190855E1,-7.879046409E1,1.772125844E2,1.425009456E2,1.657892154E0,3.485092083E1,4.319765238E-1,4.767316240E0,3.331250952E0,-1.000000000E0
1.715696691E2,4.300192144E1,-7.879045852E1,1.771716447E2,1.424599840E2,1.315265570E0,3.231546776E1,4.334587226E-1,4.763077050E0,3.337309402E0,-1.000000000E0
1.725696689E2,4.300193476E1,-7.879045761E1,1.770681848E2,1.423565003E2,1.345033654E0,2.595413250E1,4.350715332E-1,4.763606610E0,3.336553475E0,-1.000000000E0
1.735696697E2,4.300194926E1,-7.879045805E1,1.769807960E2,1.422690852E2,1.405507880E0,2.156003261E1,4.365505442E-1,4.764906213E0,3.334697260E0,-1.000000000E0
1.745696694E2,4.300196035E1,-7.879044801E1,1.769625528E2,1.422508245E2,1.335351502E0,2.790542300E1,4.377744070E-1,4.761595976E0,3.339422225E0,-1.000000000E0
1.755696700E2,4.300197078E1,-7.879044319E1,1.770551948E2,1.423434489E2,1.387087790E0,2.530446521E1,4.390509886E-1,4.763337231E0,3.336938037E0,-1.000000000E0
1.765696703E2,4.300198178E1,-7.879043872E1,1.769920031E2,1.422802385E2,1.286024296E0,2.411269906E1,4.401978868E-1,4.766480895E0,3.332446085E0,-1.000000000E0
1.775696714E2,4.300199204E1,-7.879043721E1,1.768687538E2,1.421569711E2,1.368912944E0,1.736709887E1,4.417254271E-1,4.761785226E0,3.339152361E0,-1.000000000E0
1.785696709E2,4.300200524E1,-7.879043204E1,1.770237658E2,1.423119606E2,1.359811356E0,1.704985196E1,4.434093831E-1,4.764386330E0,3.335439991E0,-1.000000000E0
1.795696719E2,4.300201847E1,-7.879042195E1,1.769318605E2,1.422200340E2,1.447080341E0,2.174186327E1,4.449384728E-1,4.758902303E0,3.343259772E0,-1.000000000E0
1.805696732E2,4.300203055E1,-7.879041297E1,1.769043714E2,1.421925253E2,1.464235228E0,2.605350155E1,4.463844925E-1,4.764756609E0,3.334911017E0,-1.000000000E0
1.815696735E2,4.300204175E1,-7.879040395E1,1.769383071E2,1.422264431E2,1.323508356E0,3.163786272E1,4.480350803E-1,4.762527951E0,3.338092951E0,-1.000000000E0
1.825696740E2,4.300205140E1,-7.879038852E1,1.769261322E2,1.422142547E2,1.380108784E0,4.181939127E1,4.494532733E-1,4.761331661E0,3.339799073E0,-1.000000000E0
1.835696750E2,4.300205612E1,-7.879037231E1,1.769895957E2,1.422777137E2,1.306707372E0,5.707048454E1,4.510888107E-1,4.767033400E0,3.331655685E0,-1.000000000E0
1.845696758E2,4.300205382E1,-7.879035245E1,1.770721089E2,1.423602360E2,1.301803436E0,9.185747561E1,4.531544656E-1,4.769482769E0,3.328148306E0,-1.000000000E0
1.855696772E2,4.300203779E1,-7.879033960E1,1.768968257E2,1.421849850E2,1.329908451E0,1.240709262E2,4.549467655E-1,4.767967124E0,3.330319285E0,-1.000000000E0
1.865696777E2,4.300202227E1,-7.879033366E1,1.767939777E2,1.420821665E2,1.316936309E0,1.459245977E2,4.566210387E-1,4.766300932E0,3.332703476E0,-1.000000000E0
1.875696789E2,4.300200855E1,-7.879032518E1,1.771260202E2,1.424142358E2,1.345635241E0,1.567944388E2,4.583535994E-1,4.763404289E0,3.336842312E0,-1.000000000E0
1.885696797E2,4.300199426E1,-7.879031669E1,1.769368259E2,1.422250695E2,1.394243394E0,1.521076020E2,4.598610374E-1,4.761290290E0,3.339858052E0,-1.000000000E0
1.895696807E2,4.300198227E1,-7.879030804E1,1.770335027E2,1.423217701E2,1.304410020E0,1.558872572E2,4.613131824E-1,4.760079682E0,3.341583225E0,-1.000000000E0
1.905696820E2,4.300197135E1,-7.879029824E1,1.771506273E2,1.424389169E2,1.236268910E0,1.533079363E2,"",4.759607196E0,3.342256180E0,-1.000000000E0
